schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_001/episode_002/h_05/l_002,45,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,115,75,30,15,15,0,15,75,0,80.11918000192964,81.84511910039873,57.811492999462644,57.944071798192454,79.39305599938962,80.5063945994334,5.393743024000287,,,,True,videos/libero_spatial__task_001__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_001/episode_002/h_05/l_004,46,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,129,65,54,14,13,0,13,65,0,80.43741999972553,81.48274505001609,57.80381899967324,57.97076529870537,79.59282100091514,80.48435510063428,5.673560802999418,,,,True,videos/libero_spatial__task_001__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_002/h_05/l_004,47,libero_spatial,1,2,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,22cdb509a45b0215507677e484316bdbadede454c5430d32bdae9814697eed74,230,120,100,25,24,0,24,120,0,80.18756699675578,81.39800400094828,57.80101900018053,57.96367439907044,79.46260599783272,80.37473439908354,9.458956741000293,,,,True,videos/libero_spatial__task_001__episode_002__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_003/h_05/l_000,48,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,115,105,0,21,21,0,0,0,0,80.46451400150545,81.19333500144421,57.790347000263864,57.89515099968412,79.50945400079945,80.26887999949395,5.976984517998062,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_003/h_05/l_000,49,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,120,110,0,22,22,0,0,0,0,80.76995550072752,82.30864550023398,57.792163501289906,57.900345249254315,79.95892700091645,81.50988694978878,5.957828583999799,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_001/episode_003/h_05/l_002,50,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,120,78,32,16,16,0,16,78,0,80.41570799832698,81.84374024949648,57.791948498561396,57.96102549902571,79.62102349847555,80.90154450019327,5.442544567998993,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_001/episode_003/h_05/l_002,51,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,156,104,42,21,21,0,21,104,0,80.1935660019808,83.001595998212,57.79415799770504,57.963612001913134,79.47258900094312,82.20892399913282,7.163981082998362,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_003/h_05/l_004,52,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,230,120,100,25,24,0,24,120,0,80.92150899756234,86.199399799807,57.854873997712275,58.31088200066006,80.13048599968897,85.114971800067,9.278699260001304,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_001/episode_003/h_05/l_004,53,libero_spatial,1,3,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,c3293281c61471554a1ffa63ff56fb493c61e5fa5d46e84e054c8f0b5d602651,130,65,55,14,13,0,13,65,0,80.48676249745768,81.34757625084603,57.81502450008702,57.93601175173535,79.64376900054049,80.49079390148108,5.637370478001685,,,,True,videos/libero_spatial__task_001__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_001/episode_004/h_05/l_000,54,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,121,111,0,23,23,0,0,0,0,79.97528899795725,81.30150500182936,57.78537200239953,57.83136569989438,79.30276900151512,80.27942919979978,6.046418007998,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_004/h_05/l_000,55,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,120,110,0,22,22,0,0,0,0,80.14062750044104,82.6154308500918,57.779221000600955,57.8730886505582,79.426792999584,81.8309293483253,5.840792385999521,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_001/episode_004/h_05/l_002,56,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,162,108,44,22,22,0,22,108,0,80.07606099818076,80.45280495080078,57.785907498328015,57.857519398021395,79.3388434976805,79.68892964890983,7.191145176002465,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_001/episode_004/h_05/l_002,57,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,128,84,34,17,17,0,17,84,0,80.5713529989589,81.0183154004335,57.81093400219106,57.9516986006638,79.87203299853718,80.20232840062818,5.812865502000932,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_001/episode_004/h_05/l_004,58,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,127,65,52,13,13,0,13,65,0,80.54667900069035,81.53731140118907,57.83720000181347,57.93228440161329,79.78554899818846,80.62882859958336,5.355571199001133,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_001__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_001/episode_004/h_05/l_004,59,libero_spatial,1,4,pick up the black bowl next to the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,203e4b51ca33cdd04c89727d41bfa267c945523a96e45584ce703e278c548219,180,94,76,19,19,0,19,94,0,80.82600999841816,81.51498660008656,57.862231999024516,57.943572700969526,79.82141799948295,80.58086559794901,7.512665818001551,,,,True,videos/libero_spatial__task_001__episode_004__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_000/h_05/l_000,60,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,137,127,0,26,26,0,0,0,0,81.3628454998252,85.27440300076705,57.93989949961542,58.13290974947449,80.4545715018321,84.28978074971383,6.593094611002016,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_000/h_05/l_000,61,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,135,125,0,25,25,0,0,0,0,80.6126960014808,81.97335979784839,57.83536300077685,58.0121480008529,79.81687500068801,81.02399720009998,6.423099106999871,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_002/episode_000/h_05/l_002,62,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,115,75,30,15,15,0,15,75,0,80.62777099985396,81.53637500035984,57.84702899836702,57.95566860033432,79.78556799935177,80.58769419949385,5.121744193998893,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_002/episode_000/h_05/l_002,63,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,131,85,36,18,17,0,17,85,0,80.1879655009543,81.8551465516066,57.81747500077472,57.93298185089952,79.42738749807177,80.71497069868201,5.846796745001484,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_000/h_05/l_004,64,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,230,120,100,25,24,0,24,120,0,80.79309499953524,82.32979339954909,57.82508599804714,57.97245560170268,79.83085199884954,81.06687899999088,8.94607028199971,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_000/h_05/l_004,65,libero_spatial,2,0,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,149d26b8f163da15e9580b76568baf6effd9a55e60ab407c53aa01ee3a8223b7,114,56,48,12,12,0,12,56,0,80.73334799883014,82.15385955027159,57.85825649945764,58.05614919845539,79.96306150016608,81.20604980049393,4.877909226001066,,,,True,videos/libero_spatial__task_002__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_001/h_05/l_000,66,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,114,104,0,21,21,0,0,0,0,79.86995200189995,80.33815599992522,57.79046799943899,57.861798002704745,79.13167899823748,79.65156700083753,5.541255882002588,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,67,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,119,109,0,22,22,0,0,0,0,80.33974200043303,81.3434687530389,57.82690650084987,57.95956940164615,79.44956150095095,80.33160560007673,5.862055854002392,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_002,68,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,151,100,41,21,20,0,20,100,0,80.04725300270366,80.85750400277902,57.80786000104854,57.86894300035783,79.319567001221,79.95752200076822,6.923469377998117,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_002/episode_001/h_05/l_002,69,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,119,77,32,16,16,0,16,77,0,80.24009649852815,81.2053637473582,57.79970550065627,57.94088800121244,79.54497249920678,80.23902124841698,5.234613713000726,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_002/episode_001/h_05/l_004,70,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,119,60,49,13,12,0,12,60,0,80.39579599790159,82.39150719964528,57.86231900128769,57.95428640121827,79.60834699770203,81.34394520093338,5.216170828000031,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_004,71,libero_spatial,2,1,pick up the black bowl from table center and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,10dff1a03dc73d7a05d9ea0670467a3d4936ec49dc8b8af0df964109940911ed,171,89,72,18,18,0,18,89,0,80.62549950227549,82.27070865104906,57.807074999800534,58.03591934927681,79.89579399873037,81.35979520266119,6.988560685000266,,,,True,videos/libero_spatial__task_002__episode_001__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_002/h_05/l_000,72,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,101,91,0,19,19,0,0,0,0,80.96195299731335,83.12220849984442,57.84278200007975,58.15039590052038,80.12802300072508,82.29362499805575,5.260992625000654,,,,True,videos/libero_spatial__task_002__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_002/episode_002/h_05/l_000,73,libero_spatial,2,2,pick up the black bowl from table center and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,4b393f46412fdced9fdd925e55dddda291b1ba09f5d062d4a63032d43492c003,104,94,0,19,19,0,0,0,0,80.110015001992,81.75214320181112,57.81055700208526,57.92986899978132,79.42422199994326,80.77281299847527,5.323082777002128,,,,True,videos/libero_spatial__task_002__episode_002__h_05__l_000__latency_aligned__success.mp4,,
